"resource","app","nodes","cores","task_id","metric_type","metric","value","units"
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179702,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179702,"parameter","job_id",112546,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28405.4,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Average STREAM 'Add' Memory Bandwidth",12876.8,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Average STREAM 'Copy' Memory Bandwidth",11265.8432,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Average STREAM 'Scale' Memory Bandwidth",11743.0272,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Average STREAM 'Triad' Memory Bandwidth",12877.5168,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6240,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","High Performance LINPACK Floating-Point Performance",852291,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","High Performance LINPACK Run Time",6.25835,"Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","MPI Random Access",77.6763,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Parallel Matrix Transpose (PTRANS)",1911.7568,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","Wall Clock Time",59,"Second"
"Ookami-OSS","hpcc",1,48,3179702,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179702,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179648,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179648,"parameter","job_id",112486,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28346,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Average STREAM 'Add' Memory Bandwidth",12878.2336,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Average STREAM 'Copy' Memory Bandwidth",11249.9712,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Average STREAM 'Scale' Memory Bandwidth",11770.7776,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Average STREAM 'Triad' Memory Bandwidth",12868.096,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6708.52,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","High Performance LINPACK Floating-Point Performance",728922,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","High Performance LINPACK Run Time",7.31756,"Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","MPI Random Access",79.0013,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Parallel Matrix Transpose (PTRANS)",18942.976,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","Wall Clock Time",61,"Second"
"Ookami-OSS","hpcc",1,48,3179648,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179648,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179594,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179594,"parameter","job_id",112381,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28351.1,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Average STREAM 'Add' Memory Bandwidth",12885.1968,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Average STREAM 'Copy' Memory Bandwidth",9304.43264,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Average STREAM 'Scale' Memory Bandwidth",11744.3584,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Average STREAM 'Triad' Memory Bandwidth",12919.0912,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5769.37,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","High Performance LINPACK Floating-Point Performance",842142,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","High Performance LINPACK Run Time",6.33377,"Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","MPI Random Access",84.2434,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Parallel Matrix Transpose (PTRANS)",19363.328,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","Wall Clock Time",56,"Second"
"Ookami-OSS","hpcc",1,48,3179594,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179594,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179540,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179540,"parameter","job_id",112305,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28395.399999999998,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Average STREAM 'Add' Memory Bandwidth",12836.9664,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Average STREAM 'Copy' Memory Bandwidth",9241.7536,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Average STREAM 'Scale' Memory Bandwidth",11758.2848,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Average STREAM 'Triad' Memory Bandwidth",12911.4112,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5869.96,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","High Performance LINPACK Floating-Point Performance",857902,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","High Performance LINPACK Run Time",6.21742,"Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","MPI Random Access",77.4119,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Parallel Matrix Transpose (PTRANS)",6878.80192,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","Wall Clock Time",60,"Second"
"Ookami-OSS","hpcc",1,48,3179540,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179540,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179487,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179487,"parameter","job_id",112220,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28411.6,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Average STREAM 'Add' Memory Bandwidth",12916.3264,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Average STREAM 'Copy' Memory Bandwidth",11245.2608,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Average STREAM 'Scale' Memory Bandwidth",11739.136,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Average STREAM 'Triad' Memory Bandwidth",12905.7792,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6990.59,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","High Performance LINPACK Floating-Point Performance",803549,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","High Performance LINPACK Run Time",6.63797,"Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","MPI Random Access",79.4174,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Parallel Matrix Transpose (PTRANS)",19358.6176,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","Wall Clock Time",82,"Second"
"Ookami-OSS","hpcc",1,48,3179487,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179487,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179432,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179432,"parameter","job_id",112099,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",28395.2,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Average STREAM 'Add' Memory Bandwidth",12867.6864,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Average STREAM 'Copy' Memory Bandwidth",16602.8288,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Average STREAM 'Scale' Memory Bandwidth",11738.7264,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Average STREAM 'Triad' Memory Bandwidth",12903.5264,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",6456.83,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","High Performance LINPACK Floating-Point Performance",836685,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","High Performance LINPACK Run Time",6.37508,"Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","MPI Random Access",80.694,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Parallel Matrix Transpose (PTRANS)",10393.9072,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","Wall Clock Time",58,"Second"
"Ookami-OSS","hpcc",1,48,3179432,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179432,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:DGEMM Problem Size",1666,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:High Performance LINPACK Grid Cols",12,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:MPI Ranks",48,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:OpenMP Threads",0,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:PTRANS Problem Size",10000,NA
"Ookami-OSS","hpcc",1,48,3179382,"parameter","Input:STREAM Array Size",2777777,"MWord"
"Ookami-OSS","hpcc",1,48,3179382,"parameter","job_id",112017,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","App kernel executable exists",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","App kernel input exists",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",27872.800000000003,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Average STREAM 'Add' Memory Bandwidth",12850.176,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Average STREAM 'Copy' Memory Bandwidth",11218.8416,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Average STREAM 'Scale' Memory Bandwidth",11710.976,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Average STREAM 'Triad' Memory Bandwidth",12841.6768,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",5610.9400000000005,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","High Performance LINPACK Floating-Point Performance",748216,"MFLOP per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","High Performance LINPACK Run Time",7.12887,"Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","MPI Random Access",70.23949999999999,"MUpdate per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Network scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Network scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Parallel Matrix Transpose (PTRANS)",19341.312,"MByte per Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Task working directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Task working directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","Wall Clock Time",64,"Second"
"Ookami-OSS","hpcc",1,48,3179382,"statistic","local scratch directory accessible",1,NA
"Ookami-OSS","hpcc",1,48,3179382,"statistic","local scratch directory exists",1,NA
"Ookami-OSS","hpcc",1,48,3179327,"parameter","Input:DGEMM Problem Size",1666,NA
